ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,misc_feature,misc_val,mo_sold,yr_sold,saleprice,porch_total,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw,fence_No Fence,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
20,69.05520046484602,8885,Pave,No_alley,IR1,Low,AllPub,Mod,Norm,Norm,1Fam,5,5,1983,1983,HdBoard,HdBoard,None,0.0,3,TA,CBlock,4,3,3,4,301.0,5,324.0,239.0,864.0,3,Y,902,0,0,902,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1983.0,1,2.0,484.0,3,3,Y,164,0,0,0,0,0,0,None,0,6,2006,131000,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,62.0,8857,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,2006,2006,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,5,Y,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2006.0,2,2.0,440.0,3,3,Y,100,30,0,0,0,0,0,None,0,3,2007,171925,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,53.0,14137,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,5,1996,1997,HdBoard,HdBoard,None,0.0,4,TA,PConc,4,3,1,6,450.0,1,0.0,898.0,1348.0,4,Y,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,1996.0,1,2.0,404.0,3,3,Y,0,39,0,0,0,0,0,None,0,11,2008,177900,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,53.0,6720,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,7,1921,1950,VinylSd,VinylSd,None,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,585.0,585.0,3,N,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,Typ,1,4,Detchd,1992.0,1,1.0,228.0,3,3,Y,184,0,0,0,0,0,0,None,0,4,2007,141500,184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,60.0,7500,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,1998,1999,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,6,476.0,1,0.0,476.0,952.0,4,Y,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1998.0,3,2.0,440.0,3,3,Y,0,84,0,0,0,0,0,None,0,10,2009,191000,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,63.0,13072,Pave,No_alley,Reg,Lvl,AllPub,Gtl,RRAe,Norm,1Fam,6,5,2004,2004,VinylSd,VinylSd,None,0.0,3,TA,PConc,4,3,1,5,941.0,1,0.0,217.0,1158.0,5,Y,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,Typ,0,0,Detchd,2006.0,1,2.0,576.0,3,3,Y,0,50,0,0,0,0,0,None,0,5,2006,158000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,67.0,10656,Pave,No_alley,IR1,HLS,AllPub,Gtl,Norm,Norm,1Fam,8,5,2006,2007,VinylSd,VinylSd,Stone,274.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1638.0,1638.0,5,Y,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,2007.0,2,3.0,870.0,3,3,Y,192,80,0,0,0,0,0,None,0,11,2007,248900,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,60.0,7200,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Feedr,Norm,1Fam,5,7,1937,1950,Wd Sdng,Wd Sdng,BrkFace,252.0,3,TA,BrkTil,4,3,1,5,569.0,1,0.0,162.0,731.0,5,Y,981,787,0,1768,1.0,0.0,1,1,3,1,4,7,Typ,2,3,Detchd,1939.0,1,1.0,240.0,3,3,Y,0,0,264,0,0,0,0,None,0,6,2007,175000,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,80.0,8800,Pave,No_alley,Reg,Lvl,AllPub,Gtl,RRAn,Norm,2fmCon,6,7,1965,2000,BrkFace,VinylSd,None,0.0,3,Gd,PConc,3,3,2,5,901.0,4,252.0,34.0,1187.0,5,Y,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,Min1,2,3,Attchd,1965.0,2,1.0,299.0,3,3,Y,200,25,211,0,0,0,0,Shed,460,6,2006,185900,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75,60.0,10800,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,7,1914,1970,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,4,3,2,3,390.0,1,0.0,490.0,880.0,2,N,880,888,0,1768,0.0,0.0,1,1,2,1,3,6,Typ,2,3,Detchd,1914.0,1,2.0,320.0,3,3,N,0,341,0,0,0,0,0,None,0,10,2006,163000,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
190,50.0,9000,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,2fmCon,5,6,1951,1951,WdShing,Wd Shng,None,0.0,2,Fa,CBlock,3,3,2,1,0.0,1,0.0,660.0,660.0,3,N,1060,336,0,1396,0.0,0.0,2,0,4,2,3,8,Min2,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,None,0,10,2006,115000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,80.0,13014,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,5,1978,1978,HdBoard,Plywood,BrkFace,39.0,3,TA,CBlock,3,3,3,5,528.0,1,0.0,480.0,1008.0,3,Y,1096,0,0,1096,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Attchd,1978.0,1,2.0,484.0,3,3,Y,168,0,0,0,0,0,0,None,0,12,2008,157500,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,15896,Pave,No_alley,IR2,Lvl,AllPub,Gtl,RRNn,Norm,1Fam,7,5,1999,1999,VinylSd,VinylSd,BrkFace,210.0,4,TA,PConc,4,3,1,5,913.0,1,0.0,264.0,1177.0,5,Y,1223,1089,0,2312,1.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,1999.0,3,3.0,658.0,3,3,Y,298,0,0,0,0,0,0,None,0,5,2009,245000,298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,41.0,5395,Pave,No_alley,IR1,HLS,AllPub,Gtl,Norm,Norm,TwnhsE,8,5,1993,1993,HdBoard,HdBoard,None,0.0,4,TA,PConc,4,3,1,6,733.0,1,0.0,604.0,1337.0,4,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,1993.0,2,2.0,462.0,3,3,Y,96,0,70,168,0,0,0,None,0,10,2008,180000,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,69.05520046484602,5105,Pave,No_alley,IR2,Lvl,AllPub,Gtl,Norm,Norm,TwnhsE,7,5,2004,2004,MetalSd,MetalSd,None,0.0,4,TA,PConc,4,3,1,6,239.0,1,0.0,312.0,551.0,5,Y,551,551,0,1102,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,1,2.0,480.0,3,3,Y,0,60,0,0,0,0,0,None,0,3,2007,148800,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,75.0,9473,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2002,2002,VinylSd,VinylSd,None,99.69590931493346,4,TA,PConc,4,3,1,6,804.0,1,0.0,324.0,1128.0,5,Y,1128,903,0,2031,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,2002.0,2,2.0,577.0,3,3,Y,0,211,0,0,0,0,0,None,0,3,2008,237000,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,60.0,8400,Pave,No_alley,Reg,Bnk,AllPub,Gtl,Norm,Norm,1Fam,2,5,1920,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,3,2,1,3,290.0,1,0.0,0.0,290.0,3,N,438,0,0,438,0.0,0.0,1,0,1,1,2,3,Typ,0,0,Detchd,1930.0,1,1.0,246.0,3,3,N,0,0,0,0,0,0,0,None,0,1,2009,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85,64.0,12102,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,5,1976,1976,HdBoard,Plywood,BrkFace,222.0,3,TA,CBlock,4,4,4,5,456.0,1,0.0,0.0,456.0,5,Y,1033,0,0,1033,0.0,1.0,1,0,3,1,3,6,Typ,0,0,BuiltIn,1976.0,2,2.0,504.0,2,3,Y,224,0,0,0,0,0,0,None,0,4,2008,165000,224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,41.0,10905,Pave,No_alley,IR2,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,2003,2003,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1129.0,1129.0,5,Y,1129,1198,0,2327,0.0,0.0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2003.0,2,2.0,596.0,3,3,Y,0,57,0,0,0,0,0,None,0,8,2008,240000,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,69.05520046484602,9556,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1992,1993,HdBoard,HdBoard,BrkFace,52.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,1168.0,1168.0,4,Y,1187,0,0,1187,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,1992.0,2,2.0,420.0,3,3,Y,0,21,0,0,0,0,0,None,0,8,2007,160000,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,58.0,6430,Pave,No_alley,Reg,Bnk,AllPub,Gtl,Feedr,Norm,2fmCon,6,6,1945,1950,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,3,3,3,4,780.0,1,0.0,0.0,780.0,3,N,816,524,0,1340,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1945.0,1,1.0,440.0,3,3,Y,0,0,0,0,0,0,0,None,0,7,2006,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,65.0,6040,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,Duplex,4,5,1955,1955,AsbShng,Plywood,None,0.0,3,TA,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,3,N,1152,0,0,1152,0.0,0.0,2,0,2,2,2,6,Typ,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,N,0,0,0,0,0,0,0,None,0,6,2008,82000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,80.0,14695,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,6,8,1966,2008,MetalSd,MetalSd,BrkFace,210.0,3,Gd,CBlock,3,3,1,5,1387.0,1,0.0,175.0,1562.0,4,Y,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,Typ,2,4,Attchd,1966.0,1,2.0,542.0,3,3,Y,0,110,0,0,342,0,0,None,0,7,2009,256000,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,50.0,9000,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Artery,Norm,1Fam,7,9,1920,1988,VinylSd,VinylSd,None,0.0,3,Gd,PConc,3,3,1,5,624.0,1,0.0,26.0,650.0,5,Y,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,Typ,0,0,Detchd,1930.0,1,2.0,324.0,3,3,Y,0,0,0,0,0,0,0,None,0,7,2009,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,67.0,8368,Pave,No_alley,IR1,HLS,AllPub,Gtl,Norm,Norm,1Fam,7,5,2006,2007,VinylSd,VinylSd,None,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1689.0,1689.0,5,Y,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,3,2.0,433.0,3,3,Y,100,39,0,0,0,0,0,None,0,4,2007,231713,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
190,195.0,41600,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,2fmCon,5,5,1969,1990,HdBoard,HdBoard,None,0.0,3,TA,CBlock,4,3,4,5,1047.0,1,0.0,53.0,1100.0,3,Y,1424,0,0,1424,1.0,0.0,1,1,3,1,3,7,Mod,0,0,2Types,1969.0,1,3.0,828.0,3,3,N,144,0,0,0,0,0,0,None,0,11,2007,155000,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,59.0,6490,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,5,7,1983,1983,VinylSd,VinylSd,None,0.0,3,Gd,CBlock,3,3,1,6,534.0,1,0.0,282.0,816.0,5,Y,816,0,0,816,0.0,1.0,1,0,2,1,3,4,Typ,0,0,Attchd,1983.0,1,1.0,264.0,3,3,Y,315,0,0,0,0,0,0,None,0,4,2008,128500,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,60.0,7290,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,8,1921,1950,WdShing,Wd Shng,BrkFace,174.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,1228.0,1228.0,5,Y,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,Typ,1,4,Attchd,1921.0,1,1.0,312.0,3,3,Y,0,0,90,0,0,0,0,None,0,4,2008,168000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,69.05520046484602,7472,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,9,1972,2004,HdBoard,HdBoard,BrkFace,138.0,3,TA,CBlock,3,3,1,5,626.0,1,0.0,99.0,725.0,4,Y,725,754,0,1479,1.0,0.0,1,1,4,1,4,7,Typ,0,0,Attchd,1972.0,3,2.0,484.0,3,3,Y,0,32,0,0,0,0,0,None,0,6,2007,184000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,70.0,7000,Pave,No_alley,Reg,Lvl,AllPub,Gtl,Artery,Norm,2fmCon,5,5,1962,1962,MetalSd,MetalSd,None,0.0,3,TA,CBlock,3,3,3,5,953.0,1,0.0,72.0,1025.0,3,Y,1025,0,0,1025,1.0,0.0,1,0,3,1,3,6,Typ,0,0,No Garage,1978.7077955601446,0,0.0,0.0,0,0,Y,96,80,0,0,0,0,0,None,0,3,2006,124000,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,69.05520046484602,11717,Pave,No_alley,IR1,Lvl,AllPub,Gtl,PosA,Norm,1Fam,6,6,1970,1970,HdBoard,HdBoard,BrkFace,571.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,1442.0,1442.0,3,Y,1442,0,0,1442,0.0,0.0,2,0,2,1,3,6,Typ,1,3,Attchd,1970.0,2,2.0,615.0,3,3,Y,371,0,0,0,0,0,0,None,0,2,2009,185000,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,106.0,11194,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,8,5,2000,2000,VinylSd,VinylSd,BrkFace,40.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1406.0,1406.0,5,Y,1454,482,0,1936,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,2000.0,2,2.0,504.0,3,3,Y,188,124,0,0,0,0,0,None,0,11,2006,230500,312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,90.0,11250,Pave,No_alley,IR1,Lvl,AllPub,Gtl,Norm,Norm,1Fam,7,5,1998,1998,VinylSd,VinylSd,BrkFace,227.0,3,TA,PConc,4,3,2,5,796.0,1,0.0,258.0,1054.0,5,Y,1070,869,0,1939,0.0,1.0,2,1,3,1,4,8,Typ,1,3,Attchd,1998.0,2,3.0,555.0,3,3,Y,128,84,0,0,0,0,0,None,0,5,2006,227000,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
